time,level
2025-03-10 13:01:00,rem
2025-03-10 13:02:00,rem
2025-03-10 13:02:00,rem
2025-03-10 13:03:30,light
2025-03-10 13:03:30,light
2025-03-10 13:05:00,wake
2025-03-10 13:05:00,wake
2025-03-10 13:06:00,wake
2025-03-10 13:06:00,wake
2025-03-10 13:07:00,wake
2025-03-10 13:07:00,wake
2025-03-10 13:08:00,wake
2025-03-10 13:08:00,wake
2025-03-10 13:09:00,wake
2025-03-10 13:09:00,wake
2025-03-10 13:10:00,wake
2025-03-10 13:10:00,wake
2025-03-10 13:11:00,wake
2025-03-10 13:11:00,wake
2025-03-10 13:12:00,light
2025-03-10 13:12:00,light
2025-03-10 13:13:00,light
2025-03-10 13:13:00,light
2025-03-10 13:14:00,light
2025-03-10 13:14:00,light
2025-03-10 13:15:00,light
2025-03-10 13:15:00,light
2025-03-10 13:16:00,light
2025-03-10 13:16:00,light
2025-03-10 13:17:00,light
2025-03-10 13:17:00,light
2025-03-10 13:18:30,rem
2025-03-10 13:18:30,rem
2025-03-10 13:19:30,rem
2025-03-10 13:19:30,rem
2025-03-10 13:20:30,rem
2025-03-10 13:20:30,rem
2025-03-10 13:21:30,rem
2025-03-10 13:21:30,rem
2025-03-10 13:22:30,rem
2025-03-10 13:22:30,rem
2025-03-10 13:23:30,rem
2025-03-10 13:23:30,rem
2025-03-10 13:24:30,rem
2025-03-10 13:24:30,rem
2025-03-10 13:25:30,rem
2025-03-10 13:25:30,rem
2025-03-10 13:26:30,rem
2025-03-10 13:26:30,rem
2025-03-10 13:27:30,rem
2025-03-10 13:27:30,rem
2025-03-10 13:28:30,rem
2025-03-10 13:28:30,rem
